case,event,z_1
51,ai,0.284062916
51,ad,0.284062916
51,al,0.284062916
51,n,0.284062916
51,z,0.284062916
51,d,0.284062916
51,c,0.284062916
52,ak,0.531303304
52,q,0.531303304
52,ah,0.531303304
52,j,0.531303304
52,w,0.531303304
52,d,0.531303304
52,s,0.531303304
52,am,0.531303304
52,h,0.531303304
52,aj,0.531303304
52,q,0.531303304
52,aa,0.531303304
52,ai,0.531303304
52,ac,0.531303304
52,z,0.531303304
52,k,0.531303304
52,ac,0.531303304
52,ab,0.531303304
52,ai,0.531303304
52,ai,0.531303304
52,z,0.531303304
52,n,0.531303304
52,d,0.531303304
53,j,0.862650489
53,ak,0.862650489
53,w,0.862650489
53,c,0.862650489
53,q,0.862650489
53,d,0.862650489
53,h,0.862650489
53,at,0.862650489
53,s,0.862650489
53,ai,0.862650489
53,am,0.862650489
53,i,0.862650489
53,s,0.862650489
53,aa,0.862650489
53,ab,0.862650489
53,ac,0.862650489
53,q,0.862650489
53,p,0.862650489
53,al,0.862650489
53,o,0.862650489
53,w,0.862650489
53,k,0.862650489
53,z,0.862650489
53,ad,0.862650489
53,al,0.862650489
53,ai,0.862650489
53,n,0.862650489
53,d,0.862650489
53,z,0.862650489
53,c,0.862650489
54,a,0.519841294
54,ak,0.519841294
54,s,0.519841294
54,ah,0.519841294
54,aa,0.519841294
54,ab,0.519841294
54,h,0.519841294
54,w,0.519841294
54,ai,0.519841294
54,d,0.519841294
54,af,0.519841294
54,ac,0.519841294
54,ac,0.519841294
54,k,0.519841294
54,aj,0.519841294
54,z,0.519841294
54,ai,0.519841294
54,ai,0.519841294
54,d,0.519841294
54,z,0.519841294
55,j,0.544209731
55,ak,0.544209731
55,w,0.544209731
55,q,0.544209731
55,d,0.544209731
55,ah,0.544209731
55,s,0.544209731
55,aa,0.544209731
55,h,0.544209731
55,ac,0.544209731
55,aj,0.544209731
55,am,0.544209731
55,ai,0.544209731
55,ac,0.544209731
55,ab,0.544209731
55,q,0.544209731
55,k,0.544209731
55,z,0.544209731
55,ai,0.544209731
55,ai,0.544209731
55,z,0.544209731
55,n,0.544209731
55,d,0.544209731
55,c,0.544209731
56,ak,0.723949055
56,w,0.723949055
56,j,0.723949055
56,ah,0.723949055
56,q,0.723949055
56,s,0.723949055
56,h,0.723949055
56,d,0.723949055
56,am,0.723949055
56,aj,0.723949055
56,aa,0.723949055
56,s,0.723949055
56,ai,0.723949055
56,ab,0.723949055
56,q,0.723949055
56,al,0.723949055
56,ac,0.723949055
56,p,0.723949055
56,o,0.723949055
56,w,0.723949055
56,k,0.723949055
56,z,0.723949055
56,ai,0.723949055
56,ad,0.723949055
56,al,0.723949055
56,d,0.723949055
56,z,0.723949055
56,n,0.723949055
56,c,0.723949055
57,f,0.412768442
57,aj,0.412768442
57,am,0.412768442
57,s,0.412768442
57,q,0.412768442
57,a,0.412768442
57,p,0.412768442
57,s,0.412768442
57,g,0.412768442
57,h,0.412768442
57,aa,0.412768442
57,al,0.412768442
57,ab,0.412768442
57,o,0.412768442
57,w,0.412768442
57,ai,0.412768442
57,ac,0.412768442
57,k,0.412768442
57,z,0.412768442
57,ai,0.412768442
57,ad,0.412768442
57,al,0.412768442
57,z,0.412768442
57,d,0.412768442
57,n,0.412768442
57,c,0.412768442
58,f,0.118967105
58,q,0.118967105
58,j,0.118967105
58,h,0.118967105
58,s,0.118967105
58,aa,0.118967105
58,aj,0.118967105
58,am,0.118967105
58,s,0.118967105
58,ab,0.118967105
58,ai,0.118967105
58,q,0.118967105
58,p,0.118967105
58,g,0.118967105
58,al,0.118967105
58,o,0.118967105
58,ac,0.118967105
58,w,0.118967105
58,z,0.118967105
58,k,0.118967105
58,ad,0.118967105
58,ai,0.118967105
58,al,0.118967105
58,z,0.118967105
58,d,0.118967105
58,n,0.118967105
58,c,0.118967105
59,f,0.302291635
59,a,0.302291635
59,aj,0.302291635
59,h,0.302291635
59,am,0.302291635
59,g,0.302291635
59,s,0.302291635
59,s,0.302291635
59,ai,0.302291635
59,q,0.302291635
59,ac,0.302291635
59,al,0.302291635
59,aa,0.302291635
59,p,0.302291635
59,o,0.302291635
59,w,0.302291635
59,z,0.302291635
59,ab,0.302291635
59,k,0.302291635
59,ai,0.302291635
59,ad,0.302291635
59,al,0.302291635
59,d,0.302291635
59,n,0.302291635
59,z,0.302291635
59,c,0.302291635
60,f,0.229173155
60,q,0.229173155
60,aj,0.229173155
60,j,0.229173155
60,h,0.229173155
60,s,0.229173155
60,aa,0.229173155
60,aj,0.229173155
60,ai,0.229173155
60,am,0.229173155
60,s,0.229173155
60,ab,0.229173155
60,q,0.229173155
60,p,0.229173155
60,ac,0.229173155
60,al,0.229173155
60,o,0.229173155
60,w,0.229173155
60,k,0.229173155
60,z,0.229173155
60,ad,0.229173155
60,ai,0.229173155
60,al,0.229173155
60,n,0.229173155
60,z,0.229173155
60,d,0.229173155
60,c,0.229173155
61,ak,0.792677876
61,a,0.792677876
61,ah,0.792677876
61,w,0.792677876
61,s,0.792677876
61,aa,0.792677876
61,d,0.792677876
61,aj,0.792677876
61,h,0.792677876
61,ai,0.792677876
61,am,0.792677876
61,ab,0.792677876
61,s,0.792677876
61,ac,0.792677876
61,q,0.792677876
61,p,0.792677876
61,al,0.792677876
61,o,0.792677876
61,w,0.792677876
61,k,0.792677876
61,z,0.792677876
61,ad,0.792677876
61,ai,0.792677876
61,al,0.792677876
61,z,0.792677876
61,n,0.792677876
61,d,0.792677876
61,c,0.792677876
62,j,0.020452765
62,q,0.020452765
62,aj,0.020452765
62,f,0.020452765
62,h,0.020452765
62,s,0.020452765
62,g,0.020452765
62,s,0.020452765
62,aa,0.020452765
62,ai,0.020452765
62,am,0.020452765
62,ab,0.020452765
62,q,0.020452765
62,ac,0.020452765
62,al,0.020452765
62,p,0.020452765
62,o,0.020452765
62,w,0.020452765
62,k,0.020452765
62,z,0.020452765
62,ad,0.020452765
62,al,0.020452765
62,ai,0.020452765
62,d,0.020452765
62,n,0.020452765
62,z,0.020452765
62,c,0.020452765
63,q,0.50398982
63,ak,0.50398982
63,w,0.50398982
63,j,0.50398982
63,d,0.50398982
63,ah,0.50398982
63,aj,0.50398982
63,am,0.50398982
63,q,0.50398982
63,h,0.50398982
63,ac,0.50398982
63,k,0.50398982
63,s,0.50398982
63,z,0.50398982
63,ai,0.50398982
63,ai,0.50398982
63,ai,0.50398982
63,z,0.50398982
63,aa,0.50398982
63,n,0.50398982
63,ab,0.50398982
63,ac,0.50398982
63,d,0.50398982
63,c,0.50398982
64,j,0.139634727
64,f,0.139634727
64,aj,0.139634727
64,q,0.139634727
64,h,0.139634727
64,ai,0.139634727
64,ac,0.139634727
64,s,0.139634727
64,am,0.139634727
64,i,0.139634727
64,s,0.139634727
64,q,0.139634727
64,al,0.139634727
64,aa,0.139634727
64,ab,0.139634727
64,p,0.139634727
64,o,0.139634727
64,w,0.139634727
64,z,0.139634727
64,k,0.139634727
64,ad,0.139634727
64,ai,0.139634727
64,al,0.139634727
64,z,0.139634727
64,d,0.139634727
64,n,0.139634727
64,c,0.139634727
65,f,0.337285526
65,a,0.337285526
65,aj,0.337285526
65,h,0.337285526
65,ai,0.337285526
65,am,0.337285526
65,s,0.337285526
65,g,0.337285526
65,s,0.337285526
65,ac,0.337285526
65,aa,0.337285526
65,q,0.337285526
65,p,0.337285526
65,al,0.337285526
65,ab,0.337285526
65,o,0.337285526
65,w,0.337285526
65,k,0.337285526
65,z,0.337285526
65,ad,0.337285526
65,al,0.337285526
65,ai,0.337285526
65,d,0.337285526
65,z,0.337285526
65,n,0.337285526
65,c,0.337285526
66,aj,0.155529937
66,j,0.155529937
66,f,0.155529937
66,s,0.155529937
66,q,0.155529937
66,i,0.155529937
66,am,0.155529937
66,s,0.155529937
66,q,0.155529937
66,h,0.155529937
66,p,0.155529937
66,ai,0.155529937
66,aa,0.155529937
66,al,0.155529937
66,ac,0.155529937
66,ab,0.155529937
66,o,0.155529937
66,w,0.155529937
66,k,0.155529937
66,z,0.155529937
66,ad,0.155529937
66,al,0.155529937
66,ai,0.155529937
66,d,0.155529937
66,z,0.155529937
66,n,0.155529937
66,c,0.155529937
67,f,0.365097713
67,q,0.365097713
67,aj,0.365097713
67,s,0.365097713
67,am,0.365097713
67,j,0.365097713
67,h,0.365097713
67,g,0.365097713
67,ai,0.365097713
67,ac,0.365097713
67,s,0.365097713
67,q,0.365097713
67,al,0.365097713
67,p,0.365097713
67,aa,0.365097713
67,o,0.365097713
67,ab,0.365097713
67,w,0.365097713
67,k,0.365097713
67,z,0.365097713
67,ad,0.365097713
67,ai,0.365097713
67,al,0.365097713
67,z,0.365097713
67,n,0.365097713
67,d,0.365097713
67,c,0.365097713
68,q,0.833537429
68,ak,0.833537429
68,j,0.833537429
68,s,0.833537429
68,h,0.833537429
68,c,0.833537429
68,w,0.833537429
68,at,0.833537429
68,d,0.833537429
68,aa,0.833537429
68,ab,0.833537429
68,ai,0.833537429
68,i,0.833537429
68,s,0.833537429
68,am,0.833537429
68,ac,0.833537429
68,q,0.833537429
68,al,0.833537429
68,p,0.833537429
68,o,0.833537429
68,w,0.833537429
68,k,0.833537429
68,z,0.833537429
68,ad,0.833537429
68,ai,0.833537429
68,al,0.833537429
68,n,0.833537429
68,d,0.833537429
68,z,0.833537429
68,c,0.833537429
69,ak,0.633475991
69,ah,0.633475991
69,a,0.633475991
69,w,0.633475991
69,s,0.633475991
69,h,0.633475991
69,d,0.633475991
69,aj,0.633475991
69,aa,0.633475991
69,ai,0.633475991
69,s,0.633475991
69,ac,0.633475991
69,am,0.633475991
69,q,0.633475991
69,ab,0.633475991
69,p,0.633475991
69,al,0.633475991
69,o,0.633475991
69,w,0.633475991
69,k,0.633475991
69,z,0.633475991
69,ad,0.633475991
69,al,0.633475991
69,ai,0.633475991
69,z,0.633475991
69,n,0.633475991
69,d,0.633475991
70,ak,0.944176108
70,a,0.944176108
70,n,0.944176108
70,h,0.944176108
70,w,0.944176108
70,s,0.944176108
70,ai,0.944176108
70,ac,0.944176108
70,aa,0.944176108
70,d,0.944176108
70,ab,0.944176108
70,s,0.944176108
70,g,0.944176108
70,am,0.944176108
70,q,0.944176108
70,p,0.944176108
70,al,0.944176108
70,o,0.944176108
70,w,0.944176108
70,z,0.944176108
70,k,0.944176108
70,ad,0.944176108
70,ai,0.944176108
70,al,0.944176108
70,n,0.944176108
70,d,0.944176108
70,z,0.944176108
70,c,0.944176108
71,q,0.7825059
71,j,0.7825059
71,ak,0.7825059
71,h,0.7825059
71,ai,0.7825059
71,w,0.7825059
71,s,0.7825059
71,ah,0.7825059
71,d,0.7825059
71,s,0.7825059
71,aa,0.7825059
71,ac,0.7825059
71,am,0.7825059
71,ab,0.7825059
71,q,0.7825059
71,aj,0.7825059
71,al,0.7825059
71,p,0.7825059
71,o,0.7825059
71,w,0.7825059
71,k,0.7825059
71,z,0.7825059
71,ad,0.7825059
71,ai,0.7825059
71,al,0.7825059
71,z,0.7825059
71,d,0.7825059
71,n,0.7825059
71,c,0.7825059
72,ak,0.847235166
72,w,0.847235166
72,a,0.847235166
72,h,0.847235166
72,c,0.847235166
72,at,0.847235166
72,ai,0.847235166
72,ac,0.847235166
72,d,0.847235166
72,s,0.847235166
72,s,0.847235166
72,aa,0.847235166
72,am,0.847235166
72,i,0.847235166
72,ab,0.847235166
72,q,0.847235166
72,p,0.847235166
72,al,0.847235166
72,o,0.847235166
72,w,0.847235166
72,k,0.847235166
72,z,0.847235166
72,ai,0.847235166
72,ad,0.847235166
72,al,0.847235166
72,n,0.847235166
72,d,0.847235166
72,z,0.847235166
72,c,0.847235166
73,aj,0.385039341
73,q,0.385039341
73,j,0.385039341
73,f,0.385039341
73,s,0.385039341
73,h,0.385039341
73,s,0.385039341
73,aj,0.385039341
73,am,0.385039341
73,ai,0.385039341
73,aa,0.385039341
73,ac,0.385039341
73,q,0.385039341
73,ab,0.385039341
73,al,0.385039341
73,p,0.385039341
73,o,0.385039341
73,w,0.385039341
73,k,0.385039341
73,z,0.385039341
73,ai,0.385039341
73,ad,0.385039341
73,al,0.385039341
73,d,0.385039341
73,n,0.385039341
74,j,0.090751733
74,q,0.090751733
74,h,0.090751733
74,aj,0.090751733
74,f,0.090751733
74,ai,0.090751733
74,am,0.090751733
74,s,0.090751733
74,i,0.090751733
74,s,0.090751733
74,aa,0.090751733
74,q,0.090751733
74,ac,0.090751733
74,p,0.090751733
74,ab,0.090751733
74,al,0.090751733
74,o,0.090751733
74,w,0.090751733
74,z,0.090751733
74,k,0.090751733
74,ai,0.090751733
74,ad,0.090751733
74,al,0.090751733
74,z,0.090751733
74,n,0.090751733
74,d,0.090751733
74,c,0.090751733
75,a,0.379779626
75,f,0.379779626
75,s,0.379779626
75,aa,0.379779626
75,aj,0.379779626
75,h,0.379779626
75,aj,0.379779626
75,s,0.379779626
75,ab,0.379779626
75,am,0.379779626
75,ai,0.379779626
75,q,0.379779626
75,ac,0.379779626
75,al,0.379779626
75,p,0.379779626
75,o,0.379779626
75,w,0.379779626
75,k,0.379779626
75,z,0.379779626
75,ad,0.379779626
75,ai,0.379779626
75,al,0.379779626
75,d,0.379779626
75,n,0.379779626
75,z,0.379779626
75,c,0.379779626
76,f,0.21592335
76,a,0.21592335
76,aj,0.21592335
76,i,0.21592335
76,h,0.21592335
76,s,0.21592335
76,am,0.21592335
76,s,0.21592335
76,ai,0.21592335
76,aa,0.21592335
76,ab,0.21592335
76,ac,0.21592335
76,q,0.21592335
76,al,0.21592335
76,p,0.21592335
76,o,0.21592335
76,w,0.21592335
76,k,0.21592335
76,z,0.21592335
76,ad,0.21592335
76,al,0.21592335
76,ai,0.21592335
76,d,0.21592335
76,z,0.21592335
76,n,0.21592335
76,c,0.21592335
77,a,0.449813419
77,s,0.449813419
77,ak,0.449813419
77,w,0.449813419
77,ah,0.449813419
77,d,0.449813419
77,aa,0.449813419
77,h,0.449813419
77,ab,0.449813419
77,aj,0.449813419
77,ac,0.449813419
77,ai,0.449813419
77,am,0.449813419
77,q,0.449813419
77,ac,0.449813419
77,k,0.449813419
77,z,0.449813419
77,ai,0.449813419
77,y,0.449813419
77,n,0.449813419
77,n,0.449813419
77,d,0.449813419
77,z,0.449813419
77,c,0.449813419
78,f,0.297152416
78,a,0.297152416
78,aj,0.297152416
78,am,0.297152416
78,i,0.297152416
78,h,0.297152416
78,s,0.297152416
78,s,0.297152416
78,q,0.297152416
78,al,0.297152416
78,ai,0.297152416
78,ac,0.297152416
78,aa,0.297152416
78,p,0.297152416
78,ab,0.297152416
78,o,0.297152416
78,w,0.297152416
78,k,0.297152416
78,z,0.297152416
78,ai,0.297152416
78,ad,0.297152416
78,al,0.297152416
78,d,0.297152416
78,z,0.297152416
78,n,0.297152416
78,c,0.297152416
79,aj,0.416490874
79,j,0.416490874
79,f,0.416490874
79,q,0.416490874
79,s,0.416490874
79,h,0.416490874
79,g,0.416490874
79,ai,0.416490874
79,aa,0.416490874
79,am,0.416490874
79,s,0.416490874
79,ac,0.416490874
79,ab,0.416490874
79,q,0.416490874
79,al,0.416490874
79,p,0.416490874
79,o,0.416490874
79,w,0.416490874
79,k,0.416490874
79,z,0.416490874
79,ad,0.416490874
79,ai,0.416490874
79,al,0.416490874
79,z,0.416490874
79,d,0.416490874
79,n,0.416490874
79,c,0.416490874
80,aj,0.272577499
80,a,0.272577499
80,s,0.272577499
80,f,0.272577499
80,g,0.272577499
80,am,0.272577499
80,s,0.272577499
80,h,0.272577499
80,aa,0.272577499
80,q,0.272577499
80,ai,0.272577499
80,al,0.272577499
80,ac,0.272577499
80,ab,0.272577499
80,p,0.272577499
80,o,0.272577499
80,w,0.272577499
80,z,0.272577499
80,k,0.272577499
80,ad,0.272577499
80,ai,0.272577499
80,al,0.272577499
80,z,0.272577499
80,d,0.272577499
80,n,0.272577499
80,c,0.272577499
81,q,0.753203706
81,j,0.753203706
81,ak,0.753203706
81,h,0.753203706
81,w,0.753203706
81,s,0.753203706
81,aa,0.753203706
81,ah,0.753203706
81,d,0.753203706
81,ab,0.753203706
81,ai,0.753203706
81,aj,0.753203706
81,am,0.753203706
81,s,0.753203706
81,ac,0.753203706
81,q,0.753203706
81,al,0.753203706
81,p,0.753203706
81,o,0.753203706
81,w,0.753203706
81,k,0.753203706
81,z,0.753203706
81,ad,0.753203706
81,ai,0.753203706
81,al,0.753203706
81,n,0.753203706
81,d,0.753203706
81,z,0.753203706
82,a,0.019580572
82,s,0.019580572
82,f,0.019580572
82,aj,0.019580572
82,s,0.019580572
82,aj,0.019580572
82,am,0.019580572
82,h,0.019580572
82,aa,0.019580572
82,ai,0.019580572
82,q,0.019580572
82,al,0.019580572
82,ab,0.019580572
82,p,0.019580572
82,ac,0.019580572
82,o,0.019580572
82,w,0.019580572
82,z,0.019580572
82,k,0.019580572
82,ad,0.019580572
82,ai,0.019580572
82,al,0.019580572
82,z,0.019580572
82,n,0.019580572
82,d,0.019580572
82,c,0.019580572
83,a,0.016469892
83,h,0.016469892
83,f,0.016469892
83,ai,0.016469892
83,aj,0.016469892
83,s,0.016469892
83,am,0.016469892
83,aa,0.016469892
83,s,0.016469892
83,ab,0.016469892
83,i,0.016469892
83,ac,0.016469892
83,q,0.016469892
83,al,0.016469892
83,p,0.016469892
83,o,0.016469892
83,w,0.016469892
83,k,0.016469892
83,z,0.016469892
83,ai,0.016469892
83,ad,0.016469892
83,al,0.016469892
83,z,0.016469892
83,n,0.016469892
83,d,0.016469892
83,c,0.016469892
84,a,0.711857311
84,ak,0.711857311
84,h,0.711857311
84,s,0.711857311
84,aa,0.711857311
84,ah,0.711857311
84,w,0.711857311
84,ai,0.711857311
84,ab,0.711857311
84,d,0.711857311
84,ac,0.711857311
84,am,0.711857311
84,aj,0.711857311
84,s,0.711857311
84,q,0.711857311
84,p,0.711857311
84,al,0.711857311
84,o,0.711857311
84,w,0.711857311
84,z,0.711857311
84,k,0.711857311
84,ai,0.711857311
84,ad,0.711857311
84,al,0.711857311
84,z,0.711857311
84,d,0.711857311
84,n,0.711857311
85,a,0.428847945
85,f,0.428847945
85,h,0.428847945
85,s,0.428847945
85,aj,0.428847945
85,aa,0.428847945
85,ai,0.428847945
85,i,0.428847945
85,ab,0.428847945
85,ac,0.428847945
85,s,0.428847945
85,am,0.428847945
85,q,0.428847945
85,p,0.428847945
85,al,0.428847945
85,o,0.428847945
85,w,0.428847945
85,k,0.428847945
85,z,0.428847945
85,ai,0.428847945
85,ad,0.428847945
85,al,0.428847945
85,n,0.428847945
85,z,0.428847945
85,d,0.428847945
85,c,0.428847945
86,j,0.388098762
86,f,0.388098762
86,q,0.388098762
86,s,0.388098762
86,aj,0.388098762
86,am,0.388098762
86,h,0.388098762
86,s,0.388098762
86,q,0.388098762
86,aa,0.388098762
86,al,0.388098762
86,g,0.388098762
86,p,0.388098762
86,ab,0.388098762
86,ai,0.388098762
86,ac,0.388098762
86,o,0.388098762
86,w,0.388098762
86,k,0.388098762
86,z,0.388098762
86,ai,0.388098762
86,ad,0.388098762
86,al,0.388098762
86,d,0.388098762
86,z,0.388098762
86,n,0.388098762
87,aj,0.43304049
87,j,0.43304049
87,q,0.43304049
87,f,0.43304049
87,am,0.43304049
87,h,0.43304049
87,s,0.43304049
87,s,0.43304049
87,aa,0.43304049
87,g,0.43304049
87,q,0.43304049
87,ai,0.43304049
87,ab,0.43304049
87,p,0.43304049
87,al,0.43304049
87,o,0.43304049
87,ac,0.43304049
87,w,0.43304049
87,k,0.43304049
87,z,0.43304049
87,ad,0.43304049
87,al,0.43304049
87,ai,0.43304049
87,n,0.43304049
87,d,0.43304049
87,z,0.43304049
87,c,0.43304049
88,aj,0.244865147
88,q,0.244865147
88,j,0.244865147
88,s,0.244865147
88,h,0.244865147
88,f,0.244865147
88,g,0.244865147
88,aa,0.244865147
88,ai,0.244865147
88,am,0.244865147
88,s,0.244865147
88,ac,0.244865147
88,q,0.244865147
88,ab,0.244865147
88,p,0.244865147
88,al,0.244865147
88,o,0.244865147
88,w,0.244865147
88,k,0.244865147
88,z,0.244865147
88,ai,0.244865147
88,ad,0.244865147
88,al,0.244865147
88,z,0.244865147
88,d,0.244865147
88,n,0.244865147
89,ak,0.970341618
89,a,0.970341618
89,h,0.970341618
89,n,0.970341618
89,w,0.970341618
89,s,0.970341618
89,aa,0.970341618
89,d,0.970341618
89,ai,0.970341618
89,ab,0.970341618
89,am,0.970341618
89,s,0.970341618
89,g,0.970341618
89,q,0.970341618
89,ac,0.970341618
89,p,0.970341618
89,al,0.970341618
89,o,0.970341618
89,w,0.970341618
89,z,0.970341618
89,k,0.970341618
89,ad,0.970341618
89,ai,0.970341618
89,al,0.970341618
89,z,0.970341618
89,n,0.970341618
89,d,0.970341618
89,c,0.970341618
90,ak,0.832130031
90,w,0.832130031
90,c,0.832130031
90,q,0.832130031
90,j,0.832130031
90,at,0.832130031
90,d,0.832130031
90,i,0.832130031
90,s,0.832130031
90,h,0.832130031
90,am,0.832130031
90,ai,0.832130031
90,s,0.832130031
90,ac,0.832130031
90,aa,0.832130031
90,ab,0.832130031
90,q,0.832130031
90,al,0.832130031
90,p,0.832130031
90,o,0.832130031
90,w,0.832130031
90,k,0.832130031
90,z,0.832130031
90,ai,0.832130031
90,ad,0.832130031
90,al,0.832130031
90,z,0.832130031
90,n,0.832130031
90,d,0.832130031
90,c,0.832130031
91,ak,0.495970496
91,q,0.495970496
91,j,0.495970496
91,w,0.495970496
91,s,0.495970496
91,ah,0.495970496
91,d,0.495970496
91,h,0.495970496
91,aj,0.495970496
91,ac,0.495970496
91,am,0.495970496
91,aa,0.495970496
91,ai,0.495970496
91,ab,0.495970496
91,q,0.495970496
91,z,0.495970496
91,ac,0.495970496
91,k,0.495970496
91,ai,0.495970496
91,y,0.495970496
91,n,0.495970496
91,z,0.495970496
91,d,0.495970496
91,n,0.495970496
91,c,0.495970496
92,a,0.464501947
92,h,0.464501947
92,ai,0.464501947
92,ak,0.464501947
92,w,0.464501947
92,s,0.464501947
92,aa,0.464501947
92,ac,0.464501947
92,ah,0.464501947
92,ab,0.464501947
92,d,0.464501947
92,aj,0.464501947
92,af,0.464501947
92,ac,0.464501947
92,z,0.464501947
92,k,0.464501947
92,ai,0.464501947
92,ai,0.464501947
92,n,0.464501947
92,z,0.464501947
92,d,0.464501947
93,f,0.065699865
93,q,0.065699865
93,aj,0.065699865
93,j,0.065699865
93,am,0.065699865
93,aj,0.065699865
93,s,0.065699865
93,h,0.065699865
93,q,0.065699865
93,s,0.065699865
93,aa,0.065699865
93,ai,0.065699865
93,p,0.065699865
93,al,0.065699865
93,ab,0.065699865
93,ac,0.065699865
93,o,0.065699865
93,w,0.065699865
93,k,0.065699865
93,z,0.065699865
93,ai,0.065699865
93,ad,0.065699865
93,al,0.065699865
93,d,0.065699865
93,z,0.065699865
93,n,0.065699865
93,c,0.065699865
94,aj,0.042972226
94,a,0.042972226
94,f,0.042972226
94,am,0.042972226
94,h,0.042972226
94,ai,0.042972226
94,s,0.042972226
94,s,0.042972226
94,i,0.042972226
94,ac,0.042972226
94,q,0.042972226
94,aa,0.042972226
94,ab,0.042972226
94,p,0.042972226
94,al,0.042972226
94,o,0.042972226
94,w,0.042972226
94,z,0.042972226
94,k,0.042972226
94,ad,0.042972226
94,al,0.042972226
94,ai,0.042972226
94,n,0.042972226
94,z,0.042972226
94,d,0.042972226
94,c,0.042972226
95,aj,0.0441255
95,f,0.0441255
95,a,0.0441255
95,s,0.0441255
95,s,0.0441255
95,h,0.0441255
95,i,0.0441255
95,am,0.0441255
95,aa,0.0441255
95,ai,0.0441255
95,q,0.0441255
95,p,0.0441255
95,ab,0.0441255
95,ac,0.0441255
95,al,0.0441255
95,o,0.0441255
95,w,0.0441255
95,z,0.0441255
95,k,0.0441255
95,ai,0.0441255
95,ad,0.0441255
95,al,0.0441255
95,z,0.0441255
95,n,0.0441255
95,d,0.0441255
95,c,0.0441255
96,ak,0.52020423
96,a,0.52020423
96,ah,0.52020423
96,s,0.52020423
96,w,0.52020423
96,h,0.52020423
96,aa,0.52020423
96,d,0.52020423
96,ab,0.52020423
96,ai,0.52020423
96,aj,0.52020423
96,ac,0.52020423
96,ac,0.52020423
96,af,0.52020423
96,k,0.52020423
96,z,0.52020423
96,ai,0.52020423
96,ai,0.52020423
96,z,0.52020423
96,n,0.52020423
96,d,0.52020423
96,c,0.52020423
97,a,0.934133721
97,ak,0.934133721
97,n,0.934133721
97,w,0.934133721
97,h,0.934133721
97,s,0.934133721
97,d,0.934133721
97,aa,0.934133721
97,ai,0.934133721
97,ac,0.934133721
97,am,0.934133721
97,s,0.934133721
97,ab,0.934133721
97,g,0.934133721
97,q,0.934133721
97,al,0.934133721
97,p,0.934133721
97,o,0.934133721
97,w,0.934133721
97,z,0.934133721
97,k,0.934133721
97,ad,0.934133721
97,ai,0.934133721
97,al,0.934133721
97,z,0.934133721
97,n,0.934133721
97,d,0.934133721
97,c,0.934133721
98,a,0.599587184
98,s,0.599587184
98,ak,0.599587184
98,h,0.599587184
98,aa,0.599587184
98,w,0.599587184
98,ah,0.599587184
98,ab,0.599587184
98,ai,0.599587184
98,ac,0.599587184
98,d,0.599587184
98,aj,0.599587184
98,ac,0.599587184
98,af,0.599587184
98,k,0.599587184
98,z,0.599587184
98,ai,0.599587184
98,y,0.599587184
98,n,0.599587184
98,d,0.599587184
98,n,0.599587184
98,z,0.599587184
98,c,0.599587184
99,aj,0.319316242
99,f,0.319316242
99,a,0.319316242
99,h,0.319316242
99,am,0.319316242
99,s,0.319316242
99,g,0.319316242
99,s,0.319316242
99,q,0.319316242
99,ai,0.319316242
99,al,0.319316242
99,aa,0.319316242
99,p,0.319316242
99,o,0.319316242
99,ac,0.319316242
99,w,0.319316242
99,ab,0.319316242
99,k,0.319316242
99,z,0.319316242
99,ad,0.319316242
99,ai,0.319316242
99,al,0.319316242
99,n,0.319316242
99,z,0.319316242
99,d,0.319316242
99,c,0.319316242
100,ak,0.551314868
